freqs,pwr
0.0,1642.6727638687066
0.004062860578876375,10567.684830196737
0.00812572115775275,18411.260746754786
0.012188581736629126,1417.2467338423623
0.0162514423155055,7869.115312961422
0.020314302894381877,5951.065731281012
0.024377163473258252,4989.372205878217
0.028440024052134628,7240.574414814791
0.032502884631011,9795.465766601468
0.03656574520988738,4092.1741883820755
0.040628605788763754,10131.878179226936
0.044691466367640126,491.99104776064144
0.048754326946516505,15.751663283808352
0.052817187525392884,3489.537744785212
0.056880048104269255,976.355811118181
0.06094290868314563,5681.680648088395
0.065005769262022,4104.812079902494
0.06906862984089839,301.2281132599934
0.07313149041977476,578.0666674760155
0.07719435099865113,1098.4505142537323
0.08125721157752751,382.6674289032368
0.08532007215640389,839.0782538475383
0.08938293273528025,38.493749881133766
0.09344579331415663,560.5997589657746
0.09750865389303301,242.40926402074464
0.10157151447190939,718.4953953341442
0.10563437505078577,251.32533062213668
0.10969723562966213,195.99013216975715
0.11376009620853851,535.7475928652221
0.11782295678741489,97.46736690639479
0.12188581736629125,4.33620575403273
0.12594867794516765,5.458579000415742
0.130011538524044,5.789657861799549
0.13407439910292038,1.4425954288803116
0.13813725968179677,62.41489710710564
0.14220012026067314,56.29524110229686
0.14626298083954953,31.0923224491109
0.1503258414184259,22.43175408237305
0.15438870199730226,97.26944734453711
0.15845156257617865,40.28791296590991
0.16251442315505502,23.267770888658184
0.16657728373393138,69.99073416580923
0.17064014431280777,71.0196354273229
0.17470300489168414,5.835961195327456
0.1787658654705605,68.46723938476755
0.1828287260494369,14.65770914936379
0.18689158662831326,86.84522903568379
0.19095444720718965,49.26706157169969
0.19501730778606602,279.51387771993933
0.19908016836494238,80.31145834612589
0.20314302894381878,5.079361876360273
0.20720588952269514,4.649822446627476
0.21126875010157153,85.23626010861041
0.2153316106804479,57.881684074800965
0.21939447125932426,5.9690420133667175
0.22345733183820066,103.63362472174829
0.22752019241707702,10.571829600265268
0.2315830529959534,4.760542468231581
0.23564591357482978,29.52211211513569
0.23970877415370614,137.50637220162105
