freqs,pwr
0.35546875,377.03401853491414
0.359375,89297.18710593782
0.36328125,665106.0472845912
0.3671875,95042.05158593396
0.37109375,1024.7952803823875
0.375,182.2045335725292
0.37890625,586.5717883695139
0.3828125,19586.917862898874
0.38671875,62909.5175030693
0.390625,1536.9287170481457
0.39453125,105.62782409750179
0.3984375,20.925894593044408
0.40234375,184.36061221628674
0.40625,1845.1544283217424
0.41015625,1217.9660014666927
0.4140625,3095.352744481408
0.41796875,169.6004450884105
0.421875,13.183109887125232
0.42578125,22.074023307366826
0.4296875,83.73767784710347
0.43359375,157.54111789930377
0.4375,126.23928912694078
0.44140625,73.686129454175
0.4453125,17.991482890402366
0.44921875,45.43114925019834
0.453125,463.9644528987579
0.45703125,4129.206407341159
0.4609375,20597.837406341605
0.46484375,502.8547608949054
0.46875,52.000246500390745
0.47265625,70.70816858756916
0.4765625,362.85997134033636
0.48046875,20919.747291927684
0.484375,8516.698729896878
0.48828125,754.1210559661014
0.4921875,135.98783898283887
0.49609375,241.0126075667672
0.5,10692.536745904114
0.50390625,4780.055908348852
0.5078125,708.3503375784139
0.51171875,229.8467177441736
0.515625,175.88352390857597
0.51953125,1260.665310386492
0.5234375,27019.77127557743
0.52734375,42003.303743998265
0.53125,1165.2859613730263
0.53515625,131.99228450630824
0.5390625,185.16486177321985
0.54296875,440.37226547855806
0.546875,3485.61144870191
0.55078125,2744.655470123889
0.5546875,409.634549161664
0.55859375,102.30507102463906
0.5625,172.2515393770402
0.56640625,916.3196090711166
0.5703125,494.6600508092262
0.57421875,186.06294277577067
0.578125,66.33183631085895
0.58203125,54.806829455457915
0.5859375,159.8663423968289
0.58984375,387.8058729804015
0.59375,295.3341152477813
0.59765625,80.72276353045102
0.6015625,12.81262627073201
0.60546875,18.028754891626807
0.609375,51.47275736560877
0.61328125,75.46117749207315
0.6171875,57.53023808710375
0.62109375,24.95537565208491
0.625,7.098597305182062
0.62890625,3.6480383422629448
0.6328125,8.94978941359132
0.63671875,16.925502019699326
0.640625,23.401906736724836
0.64453125,19.400522698173706
0.6484375,11.944913339776633
0.65234375,4.755369348677629
0.65625,12.081236621278256
0.66015625,61.29893101537912
0.6640625,136.23420993742113
0.66796875,119.96426047603454
0.671875,57.85586157756537
0.67578125,18.043710901924978
0.6796875,27.95620531090692
0.68359375,88.15105916281946
0.6875,170.57734349211634
0.69140625,153.76204952854246
0.6953125,72.12679145571418
0.69921875,48.48755606302538
0.703125,98.69223103470138
0.70703125,181.10395331658438
0.7109375,153.40890927763337
0.71484375,87.94891829591052
0.71875,55.08095777315797
0.72265625,68.93402720911558
0.7265625,215.24101198941648
0.73046875,447.57176165309005
0.734375,301.42619227543923
0.73828125,92.25337403244419
0.7421875,45.58074594808458
0.74609375,69.97575128740414
0.75,135.8447674493137
0.75390625,200.21554468169393
0.7578125,140.89671188620972
0.76171875,61.76084712221981
0.765625,44.91788064626439
0.76953125,76.77319244172722
0.7734375,97.64961930311432
0.77734375,74.90427413386242
0.78125,38.26522320895527
0.78515625,20.307744114954264
0.7890625,31.00500487033322
0.79296875,64.62765070112604
0.796875,79.45247372877127
0.80078125,42.27830404485213
0.8046875,11.560664594064399
0.80859375,4.635465987253949
0.8125,13.492659469499394
0.81640625,23.77661707046722
0.8203125,19.737406496381066
0.82421875,8.240215139304759
0.828125,1.9776785857877615
0.83203125,1.5471675914472967
0.8359375,3.487210706085017
0.83984375,3.6773261567492828
0.84375,2.6443414019212947
0.84765625,4.995143531480149
0.8515625,7.8235657902025375
0.85546875,5.741466302961736
0.859375,2.1500225806289315
0.86328125,3.0528836906254653
0.8671875,13.666442690313309
0.87109375,27.959374682297973
0.875,28.102081298503453
0.87890625,15.978635175620303
0.8828125,7.541993757467658
0.88671875,11.833981853894437
0.890625,28.776512954514754
0.89453125,43.01625582441046
0.8984375,36.11535294095814
0.90234375,21.53421696942851
0.90625,20.330553968669662
0.91015625,36.962582642238466
0.9140625,55.671718582511716
0.91796875,50.922342085416965
0.921875,32.199768670845835
0.92578125,21.53751275949246
0.9296875,30.277743663779404
0.93359375,60.10569358342619
0.9375,80.16744273022509
0.94140625,58.26061320885348
0.9453125,30.48529510077226
0.94921875,22.925417048766644
0.953125,31.399447474679295
0.95703125,47.72103214600378
0.9609375,52.993227145721285
0.96484375,35.4477511299824
0.96875,22.110461779499655
0.97265625,24.471678746506683
0.9765625,33.44706614706886
0.98046875,35.74637534579164
0.984375,26.004927658098477
0.98828125,14.121117120632206
0.9921875,11.24166048787893
0.99609375,18.286505601820593
1.0,25.81757444825972
1.00390625,22.728381671938603
1.0078125,11.785869398968439
1.01171875,4.754544310159853
1.015625,5.414173235840788
1.01953125,9.071456391627116
1.0234375,9.540849632213225
1.02734375,5.97967839595098
1.03125,2.248587049744368
1.03515625,2.270882073328835
1.0390625,4.041522238415986
1.04296875,3.6275696584107346
1.046875,1.7282054755246394
1.05078125,0.8649990232113046
1.0546875,2.9243041958943774
1.05859375,6.074379040955738
1.0625,5.724437484364291
1.06640625,2.8055679756526715
1.0703125,1.9468956284621395
1.07421875,4.87838605944098
1.078125,9.673274286905718
1.08203125,11.575653092345418
1.0859375,8.505195699783009
1.08984375,5.642613894068205
1.09375,7.225047189805025
1.09765625,11.780827048088623
1.1015625,15.177490148211893
1.10546875,14.185249422911982
1.109375,10.900003865905873
1.11328125,11.394580379531774
1.1171875,16.03358883617874
1.12109375,19.704953585776632
1.125,18.472218347767097
1.12890625,14.3271782529349
1.1328125,12.392898243418765
1.13671875,15.718111269068663
1.140625,21.148729353607163
1.14453125,22.25822752419363
1.1484375,17.988202919525254
1.15234375,13.791657160610399
1.15625,13.443824980885486
1.16015625,16.096368308434297
1.1640625,17.937890085437733
1.16796875,16.128926366772088
1.171875,12.540902865721348
1.17578125,11.567348039042551
1.1796875,13.609038205821383
1.18359375,14.619624033978743
1.1875,12.808685300755478
1.19140625,9.403067693646536
1.1953125,7.335393564327288
1.19921875,8.553325175187334
1.203125,10.834972105798608
1.20703125,10.426826060594541
1.2109375,7.736222931383189
1.21484375,5.351632762790096
1.21875,5.046765939049034
1.22265625,6.451985209795658
1.2265625,7.062190734841081
1.23046875,5.638136255076912
1.234375,4.0742347761129984
1.23828125,4.050381477476726
1.2421875,5.3494963068133545
1.24609375,6.222598861099723
1.25,5.302129034298172
1.25390625,3.9256743386476365
1.2578125,3.901659327910091
1.26171875,5.230921950119501
1.265625,6.6051249995720305
1.26953125,6.6747664392724815
1.2734375,5.679700800811265
1.27734375,5.2916645106941775
1.28125,5.993355039999141
1.28515625,6.896522400294113
1.2890625,7.289246719779384
1.29296875,7.058922463356218
1.296875,7.036688715630717
1.30078125,7.881053399810118
1.3046875,8.401651957194503
1.30859375,8.094236672630487
1.3125,7.556413406690221
1.31640625,7.5084931399255455
1.3203125,8.348436422563218
1.32421875,9.378380812669462
1.328125,9.029158963228914
1.33203125,7.893750007351925
1.3359375,7.266214818160701
1.33984375,7.631866726307315
1.34375,8.52058873247681
1.34765625,8.772112279209853
1.3515625,7.7166575111468205
1.35546875,6.646646027475012
1.359375,6.553503231603837
1.36328125,7.078347951943155
1.3671875,7.310591464778187
1.37109375,6.792007856058995
1.375,5.918773371877272
1.37890625,5.659480190679865
1.3828125,5.994875369105361
1.38671875,6.170601083089146
1.390625,5.801755464795025
1.39453125,5.2601745839733
1.3984375,5.101076746175689
1.40234375,5.4348411706162745
1.40625,5.6610577521330825
1.41015625,5.497589246838504
1.4140625,5.3120872242367625
1.41796875,5.526845658882841
1.421875,5.907347912228242
1.42578125,5.992203597849669
1.4296875,5.70291834171649
1.43359375,5.639804191694921
1.4375,6.384120459329734
1.44140625,7.434315166454219
1.4453125,7.695274357479598
1.44921875,7.07957836161484
1.453125,6.4694248397550345
1.45703125,6.9026035970936865
1.4609375,8.470768342230619
1.46484375,9.506651147951878
1.46875,8.856740575788475
1.47265625,7.686459828903858
1.4765625,7.404282749871406
1.48046875,8.628264658852965
1.484375,10.340430243865017
1.48828125,10.302079341412558
1.4921875,8.611023695753453
1.49609375,7.526851229972199
1.5,7.858292257005626
1.50390625,9.171452270851988
1.5078125,9.968118854284834
1.51171875,8.893846990809687
1.515625,7.184630983065223
1.51953125,6.838940450003001
1.5234375,7.547126291654508
1.52734375,8.05672543383814
1.53125,7.309451801153816
1.53515625,5.74567391803382
1.5390625,5.004305472927238
1.54296875,5.54070143043609
1.546875,6.097535454744434
1.55078125,5.620698388776309
1.5546875,4.2279270243965135
1.55859375,3.2960939393935007
1.5625,3.5783332955715754
1.56640625,4.103567064790641
1.5703125,3.823211142498245
1.57421875,2.8760217494394915
1.578125,2.2176697638300116
1.58203125,2.763095045944039
1.5859375,3.675571118059905
1.58984375,3.4234313637266713
1.59375,2.3367857856323173
1.59765625,1.8303972740218992
1.6015625,2.745848998005151
1.60546875,4.4713997178785165
1.609375,5.03919351142006
1.61328125,3.8866693892356636
1.6171875,2.9901734875288155
1.62109375,3.730639005237116
1.625,5.760870447634864
1.62890625,7.252650365512051
1.6328125,6.65146605602357
1.63671875,5.3812108858529895
1.640625,5.883304296974349
1.64453125,8.028005438562287
1.6484375,10.030326503205771
1.65234375,9.976611095325817
1.65625,8.19104049021003
1.66015625,7.5491561204195365
1.6640625,9.598065322082759
1.66796875,12.352977344135786
1.671875,12.968653147787194
1.67578125,11.138196766010429
1.6796875,9.346574806319898
1.68359375,9.802250128785095
1.6875,12.337126735206576
1.69140625,13.932854507862816
1.6953125,12.446270398901992
1.69921875,9.892522304711356
1.703125,9.412979502025744
1.70703125,11.03673577939792
1.7109375,12.49961643075114
1.71484375,11.688277007228308
1.71875,8.946897000219153
1.72265625,7.068681283100571
1.7265625,8.055825376186148
1.73046875,9.814981036816079
1.734375,9.583090847519436
1.73828125,7.235615923623065
1.7421875,4.741823924699712
1.74609375,4.3596745356923945
1.75,5.918765443633309
1.75390625,6.54113325093239
1.7578125,4.96548165326557
1.76171875,2.7568659834858913
1.765625,1.9085851506031384
1.76953125,2.6722821571434827
1.7734375,3.6170060130725914
1.77734375,2.862726749757101
1.78125,1.2812524511172494
1.78515625,0.7967708367065992
1.7890625,1.6055136226220832
1.79296875,2.6357463905412035
1.796875,2.280113470551778
1.80078125,1.0596463573441233
1.8046875,1.0838990507896906
1.80859375,2.4793024555287215
1.8125,3.869568814652793
1.81640625,3.848480879245432
1.8203125,2.6379798639032725
1.82421875,2.6100275256684626
1.828125,4.559355355776742
1.83203125,6.645502250506932
1.8359375,6.884776050196796
1.83984375,5.518673210816978
1.84375,5.040393734599979
1.84765625,7.401199932642409
1.8515625,10.633916340993238
1.85546875,11.509886592183674
1.859375,9.488215210415564
1.86328125,7.383698546300682
1.8671875,8.564445113100186
1.87109375,12.893664069800389
1.875,15.374948541947566
1.87890625,14.021433953397045
1.8828125,10.854091133996919
1.88671875,9.561538036052182
1.890625,12.068253724414665
1.89453125,16.291177034988095
1.8984375,16.36683228393755
1.90234375,12.562777920665345
1.90625,9.473401431782206
1.91015625,10.281629723552259
1.9140625,13.910875498819069
1.91796875,15.948383401296043
1.921875,13.103963515417846
1.92578125,8.500802897819465
1.9296875,6.832333548694613
1.93359375,8.874941430008127
1.9375,11.771271483548867
1.94140625,11.278488390254452
1.9453125,7.517283032236332
1.94921875,4.506982622668214
1.953125,4.389319525572538
1.95703125,6.377590924567239
1.9609375,7.141551001600263
1.96484375,5.055786461502187
1.96875,2.4649956223277036
1.97265625,1.7732883753907556
1.9765625,2.7818140390225756
1.98046875,3.6722497902469455
1.984375,2.7371884305735446
1.98828125,1.0195293912250432
1.9921875,0.6982670653917292
1.99609375,1.7320275055522654
